accuracy,loss,precision_4,recall_4,val_accuracy,val_loss,val_precision_4,val_recall_4,learning_rate
0.8059428334236145,0.3706747591495514,0.63273024559021,0.5350536704063416,0.7845333218574524,0.4732571840286255,0.5951557159423828,0.37472766637802124,0.0010000000474974513
0.8151428699493408,0.3625458776950836,0.6526961922645569,0.5583466291427612,0.7904000282287598,0.4106333553791046,0.5810810923576355,0.515250563621521,0.0010000000474974513
0.8183428645133972,0.35682058334350586,0.6611170768737793,0.562228798866272,0.7970666885375977,0.39748671650886536,0.617691159248352,0.44880175590515137,0.0010000000474974513
0.829714298248291,0.3429429829120636,0.6845159530639648,0.5926010608673096,0.8127999901771545,0.3829113841056824,0.6463414430618286,0.5196078419685364,0.0010000000474974513
0.8407428860664368,0.3296305239200592,0.7085953950881958,0.6174925565719604,0.8008000254631042,0.3917822539806366,0.6502636075019836,0.40305009484291077,0.0010000000474974513
0.847599983215332,0.3173004686832428,0.7195997834205627,0.6405572295188904,0.8040000200271606,0.39387965202331543,0.6473429799079895,0.43790850043296814,0.0010000000474974513
0.8570857048034668,0.3000909388065338,0.7360482811927795,0.6686457991600037,0.8146666884422302,0.39198052883148193,0.6939130425453186,0.4346405267715454,0.0010000000474974513
0.8686857223510742,0.28165721893310547,0.7609731554985046,0.692852258682251,0.8104000091552734,0.39881646633148193,0.6213364601135254,0.5773420333862305,0.0010000000474974513
0.8806856870651245,0.26341038942337036,0.781242311000824,0.7266499400138855,0.8234666585922241,0.38172057271003723,0.6415929198265076,0.6318082809448242,0.0010000000474974513
0.8922857046127319,0.2382260113954544,0.8029640316963196,0.7547385096549988,0.8095999956130981,0.4567815065383911,0.6416666507720947,0.5032680034637451,0.0010000000474974513
0.9070285558700562,0.21064990758895874,0.8288719058036804,0.7919616103172302,0.8186666369438171,0.4551653265953064,0.6907051205635071,0.4694989025592804,0.0010000000474974513
0.9222285747528076,0.1852351576089859,0.8574135303497314,0.8266727328300476,0.81413334608078,0.502022922039032,0.6161934733390808,0.6383442282676697,0.0010000000474974513
0.9337714314460754,0.15670646727085114,0.8820598125457764,0.8488239049911499,0.8146666884422302,0.5162630677223206,0.6496644020080566,0.5272331237792969,0.0010000000474974513
0.9466285705566406,0.13366998732089996,0.9021713733673096,0.8823932409286499,0.8226666450500488,0.5319673418998718,0.6452353596687317,0.6122004389762878,0.0010000000474974513
0.9558857083320618,0.11437913775444031,0.9166089296340942,0.9061429500579834,0.8208000063896179,0.6107373833656311,0.6481927633285522,0.586056649684906,0.0010000000474974513
0.9625714421272278,0.09877839684486389,0.9310185313224792,0.918474555015564,0.8194666504859924,0.6642114520072937,0.6579292416572571,0.5468409657478333,0.0010000000474974513
0.9658285975456238,0.08740555495023727,0.936101496219635,0.9266955852508545,0.8122666478157043,0.684853196144104,0.6080808043479919,0.655773401260376,0.0010000000474974513
0.9667428731918335,0.08247458189725876,0.9371402263641357,0.9294359683990479,0.8285333514213562,0.6265036463737488,0.6720901131629944,0.584967315196991,0.0010000000474974513
0.9724571704864502,0.07212463021278381,0.9447614550590515,0.9451929926872253,0.8213333487510681,0.7252122759819031,0.6861861944198608,0.4978213608264923,0.0010000000474974513
0.9745714068412781,0.06625888496637344,0.9521839022636414,0.9458780288696289,0.8167999982833862,0.7757419347763062,0.6584362387657166,0.5228758454322815,0.0010000000474974513
0.9758285880088806,0.06524071842432022,0.9555504322052002,0.9474765658378601,0.8199999928474426,0.746356189250946,0.638540506362915,0.6100217700004578,0.0010000000474974513
0.9774285554885864,0.05988812819123268,0.9568807482719421,0.9527289271354675,0.8261333107948303,0.7739121317863464,0.675000011920929,0.5588235259056091,0.0010000000474974513
0.9778857231140137,0.06009804829955101,0.9590616226196289,0.9522722363471985,0.8122666478157043,0.9473142027854919,0.6592261791229248,0.4825707972049713,0.0010000000474974513
0.9802285432815552,0.051320139318704605,0.9623939394950867,0.958437979221344,0.8229333162307739,0.7078685760498047,0.6420581936836243,0.6252723336219788,0.0010000000474974513
